timestamp,acce_x,acce_y,acce_z
1499000675733,0.01373291,1.2229004,10.162628
1499000675753,-0.025497437,1.1640625,10.162628
1499000675774,0.033340454,1.1640625,9.868423
1499000675795,0.092178345,1.2032928,9.613449
1499000675814,0.15101624,1.2817383,9.535004
1499000675835,0.20986938,1.2032928,9.613449
1499000675855,0.11180115,1.2032928,9.554611
1499000675875,0.092178345,1.1640625,9.535004
1499000675896,0.092178345,1.1640625,9.554611
1499000675915,0.092178345,1.144455,9.574234
1499000675935,-0.0058898926,1.1248322,9.554611
1499000675956,-0.0058898926,1.1640625,9.750748
1499000675979,0.01373291,1.144455,9.927261
1499000675997,-0.04510498,1.1640625,10.005722
1499000676016,-0.06472778,1.1640625,10.044952
1499000676036,-0.025497437,1.18367,9.966492
1499000676056,-0.04510498,1.2229004,9.927261
1499000676078,0.033340454,1.2817383,9.907654
1499000676097,0.15101624,1.2425232,9.809586
1499000676116,0.17063904,1.2621307,9.73114
1499000676137,0.11180115,1.2621307,9.633072
1499000676158,0.01373291,1.2229004,9.593842
1499000676177,-0.04510498,1.2229004,9.633072
1499000676198,-0.20201111,1.18367,9.750748
1499000676239,-0.30007935,1.1640625,9.907654
1499000676240,-0.24124146,1.0856171,9.848816
1499000676258,-0.20201111,1.0856171,9.829208
1499000676279,-0.18240356,1.144455,9.868423
1499000676299,-0.08433533,1.1052246,9.966492
1499000676319,-0.025497437,1.0659943,9.966492
1499000676340,0.11180115,1.1248322,9.907654
1499000676359,0.0725708,1.0856171,9.829208
1499000676379,0.033340454,1.1248322,9.770355
1499000676400,0.052947998,1.1052246,9.652679
1499000676419,0.092178345,1.1052246,9.652679
1499000676439,0.052947998,1.0659943,9.672302
1499000676459,0.01373291,1.0463867,9.789978
1499000676479,-0.025497437,1.1248322,9.69191
1499000676500,0.01373291,1.2621307,9.672302
1499000676520,-0.025497437,1.2817383,9.633072
1499000676540,-0.08433533,1.2621307,9.69191
1499000676560,-0.20201111,1.2229004,9.750748
1499000676581,-0.08433533,1.2621307,9.868423
1499000676602,0.15101624,1.1640625,10.06456
1499000676621,0.24908447,1.0267639,10.162628
1499000676641,0.22947693,0.85025024,10.2018585
1499000676661,0.17063904,0.8698578,10.005722
1499000676681,0.0725708,0.90908813,9.73114
1499000676702,-0.08433533,0.85025024,9.613449
1499000676753,-0.24124146,0.752182,9.789978
1499000676754,-0.30007935,0.752182,9.770355
1499000676761,-0.3393097,0.8306427,9.652679
1499000676782,-0.31970215,0.85025024,9.633072
1499000676804,-0.20201111,0.9286957,9.750748
1499000676823,-0.16279602,0.967926,9.809586
1499000676843,-0.06472778,1.0463867,9.750748
1499000676863,0.0725708,1.1052246,9.809586
1499000676884,0.11180115,1.1052246,9.888046
1499000676905,0.19024658,1.1052246,9.966492
1499000676924,0.19024658,1.144455,9.888046
1499000676944,0.17063904,1.18367,9.888046
1499000676966,0.15101624,1.2425232,9.888046
1499000676985,0.13140869,1.1640625,9.829208
1499000677005,0.13140869,1.1248322,9.73114
1499000677024,0.0725708,1.0463867,9.789978
1499000677045,0.033340454,1.0071564,9.868423
1499000677066,0.033340454,1.0659943,9.809586
1499000677085,0.01373291,1.1052246,9.73114
1499000677106,0.092178345,1.144455,9.73114
1499000677128,0.0725708,1.1052246,9.69191
1499000677146,-0.04510498,1.144455,9.750748
1499000677166,-0.0058898926,1.18367,9.73114
1499000677186,0.052947998,1.2032928,9.829208
1499000677241,0.01373291,1.2229004,9.829208
1499000677242,0.052947998,1.2229004,9.809586
1499000677245,0.092178345,1.2425232,9.829208
1499000677265,0.01373291,1.2425232,9.789978
1499000677285,-0.0058898926,1.2032928,9.829208
1499000677306,-0.04510498,1.2032928,9.848816
1499000677325,-0.04510498,1.18367,9.868423
1499000677346,-0.10395813,1.1248322,9.809586
1499000677366,-0.025497437,1.18367,9.770355
1499000677385,-0.06472778,1.1640625,9.750748
1499000677407,-0.025497437,1.1640625,9.711517
1499000677426,0.092178345,1.2032928,9.789978
1499000677446,0.11180115,1.2032928,9.809586
1499000677467,0.052947998,1.1640625,9.848816
1499000677486,-0.025497437,1.1640625,9.868423
1499000677508,-0.0058898926,1.1052246,9.888046
1499000677526,-0.06472778,1.0463867,9.868423
1499000677547,-0.04510498,1.0659943,9.770355
1499000677567,-0.08433533,1.0659943,9.73114
1499000677588,-0.08433533,1.0267639,9.829208
1499000677608,-0.10395813,1.0267639,9.848816
1499000677627,-0.04510498,1.0856171,9.829208
1499000677647,-0.04510498,1.0856171,9.750748
1499000677667,-0.08433533,1.0659943,9.672302
1499000677688,-0.06472778,1.1052246,9.652679
1499000677719,-0.08433533,1.1640625,9.789978
1499000677728,-0.06472778,1.1248322,9.73114
1499000677748,-0.04510498,1.18367,9.672302
1499000677768,0.052947998,1.2425232,9.672302
1499000677788,0.13140869,1.2817383,9.652679
1499000677810,0.17063904,1.360199,9.633072
1499000677828,0.11180115,1.3405762,9.73114
1499000677848,0.052947998,1.3209686,9.809586
1499000677870,0.01373291,1.3209686,9.789978
1499000677889,-0.04510498,1.2621307,9.848816
1499000677909,-0.08433533,1.2229004,9.927261
1499000677936,-0.123565674,1.2621307,9.927261
1499000677949,-0.14317322,1.2425232,9.907654
1499000677981,-0.10395813,1.2817383,9.907654
1499000677989,-0.10395813,1.2817383,9.848816
1499000678010,-0.10395813,1.3013611,9.750748
1499000678030,-0.123565674,1.3209686,9.711517
1499000678050,-0.123565674,1.2621307,9.770355
1499000678070,-0.10395813,1.2817383,9.73114
1499000678091,-0.123565674,1.18367,9.73114
1499000678112,-0.18240356,1.1640625,9.789978
1499000678131,-0.14317322,1.1640625,9.829208
1499000678151,-0.20201111,1.18367,9.829208
1499000678171,-0.18240356,1.2032928,9.750748
1499000678192,-0.08433533,1.2032928,9.711517
1499000678221,-0.06472778,1.2621307,9.69191
1499000678231,-0.10395813,1.2229004,9.789978
1499000678251,-0.08433533,1.3209686,9.809586
1499000678272,-0.08433533,1.3013611,9.829208
1499000678292,-0.08433533,1.3013611,9.770355
1499000678312,-0.10395813,1.2425232,9.829208
1499000678334,-0.14317322,1.2621307,9.73114
1499000678352,-0.123565674,1.2229004,9.770355
1499000678372,-0.123565674,1.2621307,9.73114
1499000678392,-0.123565674,1.2621307,9.789978
1499000678413,-0.10395813,1.2621307,9.73114
1499000678433,-0.14317322,1.2621307,9.750748
1499000678453,-0.14317322,1.3013611,9.750748
1499000678472,-0.08433533,1.2229004,9.770355
1499000678493,-0.10395813,1.2425232,9.789978
1499000678513,-0.14317322,1.2032928,9.848816
1499000678533,-0.18240356,1.2229004,9.809586
1499000678553,-0.08433533,1.2817383,9.789978
1499000678573,-0.06472778,1.2229004,9.848816
1499000678593,-0.06472778,1.2425232,9.829208
1499000678614,-0.06472778,1.2621307,9.829208
1499000678633,-0.10395813,1.2032928,9.868423
1499000678654,-0.08433533,1.18367,9.888046
1499000678674,-0.04510498,1.2229004,9.829208
1499000678694,-0.025497437,1.2425232,9.73114
1499000678715,-0.08433533,1.2229004,9.73114
1499000678735,-0.08433533,1.2425232,9.593842
1499000678757,-0.16279602,1.2425232,9.574234
1499000678776,-0.16279602,1.2229004,9.770355
1499000678796,-0.18240356,1.18367,9.809586
1499000678817,-0.16279602,1.2032928,9.809586
1499000678836,-0.14317322,1.144455,9.848816
1499000678856,-0.14317322,1.18367,9.829208
1499000678878,-0.06472778,1.2621307,9.750748
1499000678897,-0.10395813,1.2817383,9.633072
1499000678917,-0.22163391,1.3013611,9.515396
1499000678940,-0.30007935,1.3209686,9.476166
1499000678959,-0.2804718,1.3405762,9.495773
1499000678979,-0.31970215,1.3013611,9.554611
1499000678998,-0.43737793,1.3209686,9.711517
1499000679019,-0.47660828,1.3013611,9.69191
1499000679038,-0.5550537,1.360199,9.593842
1499000679059,-0.53544617,1.4386444,9.476166
1499000679079,-0.51582336,1.4778748,9.436935
1499000679099,-0.4177704,1.575943,9.476166
1499000679119,-0.30007935,1.6347809,9.476166
1499000679139,-0.2804718,1.6543884,9.613449
1499000679159,-0.2804718,1.6543884,9.672302
1499000679179,-0.30007935,1.5367126,9.750748
1499000679200,-0.30007935,1.5171051,9.750748
1499000679232,-0.3393097,1.4386444,9.907654
1499000679239,-0.35891724,1.3013611,9.9861145
1499000679258,-0.2804718,1.2621307,10.123398
1499000679279,-0.20201111,1.2032928,10.10379
1499000679299,-0.06472778,1.1640625,10.10379
1499000679321,0.13140869,1.2425232,9.829208
1499000679341,0.4256134,1.360199,9.515396
1499000679361,0.58251953,1.4582672,9.417328
1499000679381,0.5628967,1.4778748,9.456543
1499000679401,0.44522095,1.4190369,9.652679
1499000679422,0.5432892,1.3209686,9.750748
1499000679441,0.58251953,1.2425232,9.927261
1499000679461,0.50405884,1.2229004,9.9861145
1499000679481,0.32754517,1.3013611,10.06456
1499000679502,0.28831482,1.5171051,9.750748
1499000679521,0.22947693,1.6936188,9.240799
1499000679542,0.11180115,1.9289856,8.868149
1499000679561,-0.025497437,2.0270538,8.907379
1499000679583,-0.08433533,2.0466614,9.1623535
1499000679603,-0.025497437,2.1447296,9.35849
1499000679623,0.11180115,2.2035675,9.378098
1499000679643,0.28831482,2.2624054,9.515396
1499000679663,0.4059906,2.18396,9.73114
1499000679683,0.58251953,2.2035675,9.927261
1499000679703,0.73942566,2.1643372,10.299927
1499000679741,0.58251953,2.066269,10.672577
1499000679742,0.30792236,1.9289856,11.1236725
1499000679762,0.11180115,1.8701477,11.359039
1499000679783,0.0725708,1.8701477,11.476715
1499000679803,0.092178345,1.8309174,11.496338
1499000679825,0.20986938,1.6936188,11.260971
1499000679844,0.24908447,1.6151733,10.986389
1499000679864,0.11180115,1.3994293,10.829483
1499000679884,-0.14317322,0.967926,10.790253
1499000679905,-0.35891724,0.51683044,11.202133
1499000679925,-0.65312195,0.10494995,11.417877
1499000679945,-1.0061646,-0.051956177,11.084457
1499000679965,-1.3199768,0.04611206,10.339142
1499000679985,-1.418045,0.28146362,9.574234
1499000680005,-1.3003693,0.37953186,9.299637
1499000680026,-1.1630707,0.28146362,9.417328
1499000680046,-1.0061646,0.18339539,9.574234
1499000680066,-0.71195984,0.22262573,9.35849
1499000680086,-0.65312195,0.30107117,8.828918
1499000680106,-0.71195984,0.35992432,8.1228485
1499000680127,-0.79042053,0.37953186,7.4167633
1499000680146,-0.73158264,0.35992432,7.6717377
1499000680166,-0.8100281,0.35992432,8.181686
1499000680186,-0.86886597,0.35992432,8.39743
1499000680207,-0.73158264,0.6148834,8.593567
1499000680252,-0.49621582,0.752182,8.828918
1499000680254,-0.4177704,0.967926,9.123123
1499000680267,-0.6138916,1.1052246,9.240799
1499000680288,-0.88848877,1.3209686,9.35849
1499000680308,-1.1042328,1.5563354,9.535004
1499000680328,-1.1434631,1.7132416,9.9861145
1499000680348,-1.1630707,1.6936188,10.672577
1499000680368,-0.94732666,1.5955505,11.045227
1499000680388,-0.73158264,1.360199,11.378647
1499000680408,-0.6727295,1.3013611,11.790527
1499000680429,-0.4177704,1.2229004,11.614014
1499000680449,-0.16279602,1.0659943,11.162903
1499000680469,-0.18240356,0.77178955,11.143295
1499000680489,-0.16279602,0.4187622,11.339432
1499000680517,0.32754517,0.14416504,11.143295
1499000680528,0.91593933,-0.07157898,10.947159
1499000680547,0.7590332,-0.36576843,10.770645
1499000680567,0.5628967,-0.503067,10.417603
1499000680588,0.4844513,-0.287323,9.69191
1499000680608,0.4256134,-0.032348633,8.789703
1499000680629,0.32754517,0.22262573,7.98555
1499000680649,0.19024658,0.18339539,7.6325073
1499000680669,0.01373291,0.026489258,8.044388
1499000680689,-0.22163391,-0.012741089,8.377823
1499000680746,-0.3393097,0.04611206,8.3582
1499000680747,-0.16279602,0.30107117,8.240524
1499000680750,-0.16279602,0.5952759,7.98555
1499000680771,-0.20201111,0.9286957,7.6325073
1499000680791,-0.08433533,1.1052246,7.7305756
1499000680811,0.28831482,1.2229004,8.220917
1499000680833,0.38638306,1.2425232,8.887756
1499000680852,0.38638306,1.3405762,9.495773
1499000680872,0.4648285,1.4190369,9.927261
1499000680892,0.6217346,1.3013611,10.554901
1499000680912,0.68058777,1.144455,11.457108
1499000680934,0.50405884,1.144455,12.51622
1499000680952,0.38638306,1.2621307,12.731964
1499000680972,0.19024658,1.144455,12.594681
1499000680992,-0.2804718,0.85025024,12.653519
1499000681012,-1.1630707,0.4776001,12.51622
1499000681034,-1.7906952,0.22262573,11.849365
1499000681053,-1.8691406,0.124557495,11.339432
1499000681073,-1.6533966,0.124557495,10.888321
1499000681093,-1.1434631,0.04611206,10.397995
1499000681113,-0.5746765,0.026489258,9.868423
1499000681134,-0.31970215,0.006881714,9.260422
1499000681153,-0.45698547,0.006881714,8.789703
1499000681173,-0.5550537,0.006881714,8.475891
1499000681194,-0.4177704,0.14416504,7.98555
1499000681250,-0.37854004,0.28146362,7.377533
1499000681250,-0.37854004,0.4776001,6.9264374
1499000681253,-0.30007935,0.5952759,6.8675995
1499000681273,-0.2804718,0.71295166,7.259857
1499000681294,-0.20201111,0.8698578,7.7894135
1499000681315,-0.24124146,0.9483185,8.201294
1499000681335,-0.47660828,1.0463867,8.318985
1499000681355,-0.73158264,1.2425232,8.534729
1499000681375,-1.0650024,1.4582672,9.083893
1499000681395,-1.1826782,1.4778748,9.789978
1499000681415,-1.0257721,1.3209686,10.456833
1499000681437,-0.5550537,1.2425232,10.849091
1499000681456,-0.123565674,1.0856171,11.084457
1499000681476,0.092178345,1.3013611,11.417877
1499000681496,0.68058777,1.4190369,11.182526
1499000681516,1.484726,1.360199,10.790253
1499000681539,1.3082123,0.752182,11.182526
1499000681555,0.71980286,0.14416504,12.10434
1499000681575,0.52368164,-0.6403656,12.947723
1499000681597,0.38638306,-0.99339294,13.045776
1499000681617,0.28831482,-0.8364868,11.829758
1499000681638,0.5628967,-0.44422913,10.299927
1499000681658,1.4258881,-0.07157898,9.221191
1499000681678,1.484726,0.124557495,8.848541
1499000681698,0.85710144,0.04611206,8.926987
1499000681753,0.24908447,0.04611206,9.025055
1499000681754,0.20986938,0.24223328,8.652405
1499000681758,0.6413574,0.51683044,8.103226
1499000681777,0.73942566,0.79141235,7.926712
1499000681796,0.3667755,0.8698578,7.8090363
1499000681818,0.26870728,0.967926,7.769806
1499000681839,0.3471527,1.1052246,7.9659424
1499000681858,0.6217346,1.2229004,8.456268
1499000681878,0.8963318,1.4582672,8.868149
1499000681899,0.8963318,1.6347809,8.985825
1499000681919,0.73942566,1.7132416,9.260422
1499000681940,0.50405884,1.4386444,9.9861145
1499000681959,0.26870728,1.1052246,10.790253
1499000681979,0.092178345,0.9483185,11.614014
1499000681999,-0.025497437,1.0267639,11.77092
1499000682019,0.01373291,1.0856171,11.417877
1499000682041,0.5628967,1.0856171,11.692459
1499000682062,0.5432892,0.8110199,12.123962
1499000682080,-0.2804718,0.43836975,11.790527
1499000682100,-0.94732666,0.24223328,11.260971
1499000682120,-1.1434631,0.065719604,10.927551
1499000682141,-0.73158264,-0.110809326,10.888321
1499000682161,-0.30007935,-0.15002441,10.888321
1499000682181,-0.14317322,-0.15002441,10.319534
1499000682201,-0.20201111,-0.051956177,9.142731
1499000682253,-0.26086426,0.08532715,8.064011
1499000682254,-0.06472778,0.18339539,7.4559937
1499000682261,-0.025497437,0.26185608,7.4167633
1499000682282,-0.16279602,0.43836975,7.5736694
1499000682301,-0.26086426,0.65411377,7.5148315
1499000682322,-0.22163391,0.8894806,7.554062
1499000682342,-0.16279602,1.0659943,7.8090363
1499000682362,-0.26086426,1.144455,8.162064
1499000682382,-0.22163391,1.2425232,8.809311
1499000682403,-0.04510498,1.3405762,9.535004
1499000682423,-0.04510498,1.4778748,10.241074
1499000682444,-0.2804718,1.6347809,10.633347
1499000682463,-0.14317322,1.6151733,10.986389
1499000682483,0.19024658,1.5367126,11.202133
1499000682503,0.28831482,1.4386444,11.260971
1499000682523,0.26870728,1.5171051,11.182526
1499000682549,0.50405884,1.5171051,10.790253
1499000682563,0.7590332,1.4582672,10.358765
1499000682582,0.68058777,0.967926,10.731415
1499000682602,0.58251953,0.37953186,11.437485
1499000682624,1.0140076,-0.15002441,12.10434
1499000682645,1.6024017,-0.2088623,11.829758
1499000682664,1.7985382,0.006881714,11.005997
1499000682684,1.9358368,0.28146362,10.339142
1499000682705,1.916214,0.35992432,9.613449
1499000682756,1.5239563,0.28146362,9.142731
1499000682757,1.210144,0.20301819,8.789703
1499000682764,0.7590332,0.26185608,8.495499
1499000682785,0.30792236,0.28146362,8.1228485
1499000682805,-0.4177704,0.35992432,7.7894135
1499000682826,-0.43737793,0.6148834,7.6717377
1499000682847,-0.20201111,1.0071564,7.475601
1499000682866,0.32754517,1.4386444,7.593292
1499000682886,0.66096497,1.7132416,7.926712
1499000682906,0.9944,1.8701477,8.220917
1499000682926,1.1905212,2.0270538,8.554337
1499000682946,1.3474274,2.1251068,8.9466095
1499000682966,1.5043335,2.2624054,9.456543
1499000682986,1.484726,2.18396,10.143021
1499000683006,1.3082123,1.9485931,10.731415
1499000683026,0.9747772,1.7328491,11.162903
1499000683048,0.58251953,1.7524567,11.182526
1499000683067,0.22947693,1.8112946,10.790253
1499000683087,0.19024658,1.6936188,10.613739
1499000683108,-0.10395813,1.3405762,11.005997
1499000683136,-0.8492584,0.85025024,11.39827
1499000683146,-1.2611389,0.536438,11.476715
1499000683166,-1.08461,0.35992432,11.437485
1499000683186,-0.6727295,0.30107117,11.39827
1499000683206,-0.26086426,0.4187622,10.80986
1499000683228,0.52368164,0.6737366,9.770355
1499000683247,0.876709,0.77178955,8.593567
1499000683266,0.79826355,0.49720764,7.8090363
1499000683287,0.5432892,0.14416504,7.8482513
1499000683307,0.22947693,-0.110809326,8.750473
1499000683327,-0.06472778,-0.110809326,9.064285
1499000683348,-0.025497437,0.20301819,8.436661
1499000683367,-0.08433533,0.65411377,7.1814117
1499000683387,-0.3393097,0.967926,6.612625
1499000683407,-0.51582336,1.0071564,7.1421814
1499000683428,-0.6727295,0.79141235,8.436661
1499000683450,-0.6727295,0.6933441,9.593842
1499000683470,-0.45698547,0.9286957,10.280304
1499000683489,0.033340454,1.360199,10.751022
1499000683509,0.4256134,1.791687,11.084457
1499000683528,0.68058777,1.8701477,11.496338
1499000683549,0.77864075,1.6543884,11.614014
1499000683569,0.71980286,1.4190369,11.712082
1499000683589,0.79826355,1.18367,11.339432
1499000683609,0.91593933,0.79141235,11.0256195
1499000683629,0.4844513,0.20301819,11.300201
1499000683650,-0.24124146,-0.36576843,11.888596
1499000683670,-0.6138916,-0.71881104,12.222031
1499000683689,-0.30007935,-0.6403656,11.515945
1499000683710,0.52368164,-0.26771545,10.456833
1499000683731,1.3082123,0.124557495,9.789978
1499000683750,1.6416321,0.35992432,9.574234
1499000683770,1.5043335,0.3991394,9.456543
1499000683790,1.2493744,0.4579773,9.044662
1499000683812,1.092453,0.49720764,8.573944
1499000683833,0.9355469,0.4776001,8.299362
1499000683854,0.71980286,0.51683044,8.142456
1499000683873,0.50405884,0.6148834,8.103226
1499000683892,0.4256134,0.6933441,7.9071045
1499000683913,0.4648285,0.8306427,7.5148315
1499000683933,0.71980286,1.0071564,7.4559937
1499000683953,0.8374939,1.1248322,7.828644
1499000683973,0.8963318,1.2425232,7.9659424
1499000683994,0.77864075,1.2425232,8.338593
1499000684014,0.5432892,1.2425232,9.123123
1499000684033,0.44522095,1.3209686,9.848816
1499000684055,0.4648285,1.3405762,10.358765
1499000684074,0.6413574,1.3798065,10.770645
1499000684094,0.58251953,1.4386444,11.202133
1499000684115,0.4648285,1.5171051,11.359039
1499000684134,0.79826355,1.575943,11.202133
1499000684155,1.0336151,1.4386444,11.182526
1499000684175,0.3471527,0.967926,11.476715
1499000684195,-0.65312195,0.51683044,11.614014
1499000684234,-0.9669342,0.30107117,11.182526
1499000684234,-0.71195984,0.124557495,10.672577
1499000684255,-0.30007935,-0.110809326,10.456833
1499000684275,0.033340454,-0.30693054,10.594116
1499000684296,0.26870728,-0.38539124,10.496048
1499000684315,0.32754517,-0.36576843,9.946884
1499000684336,0.26870728,-0.287323,9.1623535
1499000684356,0.15101624,-0.2088623,8.279755
1499000684376,-0.24124146,-0.18925476,8.240524
1499000684394,-0.6138916,-0.110809326,8.534729
1499000684414,-0.53544617,0.04611206,8.338593
1499000684435,-0.2804718,0.35992432,7.9659424
1499000684457,-0.16279602,0.6737366,7.691345
1499000684477,-0.22163391,0.85025024,7.9071045
1499000684497,0.052947998,1.0071564,8.377823
1499000684517,0.3667755,1.1640625,8.848541
1499000684537,0.30792236,1.2032928,9.378098
1499000684558,-0.0058898926,1.144455,9.593842
1499000684581,-0.43737793,1.144455,9.750748
1499000684596,-0.31970215,1.0071564,10.06456
1499000684616,0.4059906,0.65411377,10.80986
1499000684637,0.50405884,0.51683044,11.339432
1499000684658,0.4256134,0.30107117,11.260971
1499000684676,0.77864075,0.16378784,10.947159
1499000684697,0.73942566,-0.012741089,11.614014
1499000684736,0.26870728,-0.2088623,12.339706
1499000684738,0.32754517,-0.2088623,12.123962
1499000684758,1.210144,0.04611206,11.496338
1499000684777,1.8181458,0.30107117,10.751022
1499000684798,1.8966064,0.24223328,10.005722
1499000684818,1.6024017,0.04611206,9.593842
1499000684838,1.2885895,0.006881714,9.280029
1499000684859,1.3278198,0.026489258,8.691635
1499000684878,1.3474274,0.10494995,8.417038
1499000684898,1.0532379,0.10494995,8.377823
1499000684918,0.5628967,0.08532715,8.515106
1499000684938,0.24908447,0.24223328,8.240524
1499000684960,0.3471527,0.65411377,7.8090363
1499000684979,0.50405884,0.9483185,7.7305756
1499000684999,0.4844513,1.1248322,8.083618
1499000685019,0.66096497,1.2621307,8.456268
1499000685040,0.9355469,1.4190369,8.907379
1499000685062,1.1316833,1.4974823,9.31926
1499000685082,1.092453,1.5955505,9.789978
1499000685101,0.9551697,1.6543884,10.221466
1499000685121,0.9551697,1.5955505,10.80986
1499000685142,1.1316833,1.4582672,11.751312
1499000685164,1.1905212,1.5171051,12.084732
1499000685182,1.092453,1.575943,11.574783
1499000685202,1.1120758,1.4582672,11.202133
1499000685248,0.8374939,1.1052246,11.555176
